Date,IWM,QQQ,SPY
2021-05-07,2.3060206479497873,1.9007857879414563,2.3876148626241456
2021-05-10,2.0753905621564397,1.7240197412288132,2.2387788458626643
2021-05-11,2.0824525698181056,1.6805849942977178,2.1822385807567435
2021-05-12,2.099030380446098,1.655673538629845,2.1725845944515734
2021-05-13,2.3101406586705995,1.7446679139872572,2.353539173141898
2021-05-14,2.381843592250381,1.785227658370829,2.369870045885878
2021-05-17,2.330039602790831,1.731138128965342,2.3283634183965827
2021-05-18,2.1233768882968076,1.6262835415220314,2.129329823935465
2021-05-19,2.176131744568983,1.6421263019658816,2.1784950013934585
2021-05-20,2.0968278770032747,1.6397983233779314,2.1477624056017803
2021-05-21,2.09996699198494,1.6642672089414938,2.1859024117846806
2021-05-24,2.1062366674467077,1.717808997716009,2.2316944131639858
2021-05-25,1.9650543497143256,1.7355227502928403,2.150290670751995
2021-05-26,1.9249728238036206,1.727278158725321,2.081065208676414
2021-05-27,2.067913556248789,1.71655691609323,2.0953882034259146
2021-05-28,2.088751212062746,1.6700716857511106,2.0800010107855607
2021-06-01,2.095278127643337,1.6427257595839215,2.051048039029447
2021-06-02,2.067918037836819,1.6228108170721551,2.013182781703811
2021-06-03,1.945537951843117,1.5572343022553334,1.9167341036103853
2021-06-04,1.9685041918332105,1.6570700809727,1.9847404853424488
2021-06-07,1.886723639820763,1.5901120196698495,1.8467157017295726
2021-06-08,1.8550328951156,1.5595251774500098,1.7795752696619862
2021-06-09,1.9076509357168763,1.530015270838557,1.817466650859507
2021-06-10,1.9991978489926765,1.523684398228577,1.8798994733058367
2021-06-11,2.47652330221886,1.79028996314737,2.3904085086272535
2021-06-14,2.371510144356761,1.7970522365494126,2.3333027985630164
2021-06-15,2.2691141074530905,1.7158402629580298,2.2639958910339812
2021-06-16,2.1661711937334305,1.6279443570483552,2.116321521919889
2021-06-17,2.200397141644009,1.6678308046768093,2.1422621033033336
2021-06-18,2.09207942943885,1.6201474590405212,2.0431544147145018
2021-06-21,2.199422890582917,1.647812049735548,2.166760902611837
2021-06-22,2.177188332151546,1.636872670104466,2.160325621632374
2021-06-23,2.1733002826667938,1.6024289340182571,2.123186796248017
2021-06-24,2.3961110905874405,1.7278966531274451,2.3597628715069674
2021-06-25,2.3417162079701805,1.6814202896716415,2.3170647156875193
2021-06-28,2.4411987116731733,1.848743879670079,2.519984522652996
2021-06-29,2.2971849794424872,1.8178960698862476,2.4355161680531316
2021-06-30,2.2374203415691682,1.7292829761560564,2.3627083246361558
2021-07-01,2.3200902426976877,1.680778594529528,2.353668141721053
2021-07-02,2.257248687361548,1.7004758618294897,2.3667548557426956
2021-07-06,2.156216153248353,1.618733536574107,2.2611486696220853
2021-07-07,2.1987399892150368,1.6601780134573128,2.3608994028472585
2021-07-08,2.123385082671138,1.5754083603690854,2.2521986585551574
2021-07-09,2.308220026340416,1.5660427854504735,2.3600457494554234
2021-07-12,2.2452217854814385,1.553303466936479,2.3194379183733695
2021-07-13,2.213178885924334,1.6536497770552427,2.3588472479832348
2021-07-14,2.0704538065244313,1.6303501135000371,2.288712267760405
2021-07-15,1.9057327141580047,1.5883485395114327,2.2056714560664603
2021-07-16,1.874659630043724,1.5822304120677047,2.1718432689702314
2021-07-19,1.7900740578979248,1.538665502727606,2.0409259574410816
2021-07-20,1.931081670313372,1.4726511610874855,2.0769808442922133
2021-07-21,1.9428642601676775,1.556388764659473,2.114698823661175
2021-07-22,1.8650182385839216,1.5700211929564025,2.091560598714786
2021-07-23,1.8808875912264902,1.7532727341104548,2.244746632665403
2021-07-26,1.9632049712037696,1.8025011459926183,2.307396050344987
2021-07-27,1.8643092452142598,1.6725257411379206,2.227971666287703
2021-07-28,1.9719793682603235,1.7519451776036181,2.2706136953004754
2021-07-29,1.916039948536702,1.7090584767851829,2.2215483910691014
2021-07-30,1.903655436169734,1.660575955463998,2.2121601939154156
2021-08-02,1.9246620857160464,1.5835726111560606,2.1464543404849215
2021-08-03,1.8749094977528906,1.5513831739408988,2.153694507788898
2021-08-04,1.786574740465014,1.5410298415091983,2.0930945927520863
2021-08-05,1.7792551978031756,1.5584467645487678,2.0938575629416585
2021-08-06,1.8077057907930159,1.4789768666259133,2.061399261935155
2021-08-09,1.716010288948389,1.543449770201798,2.050909620578535
2021-08-10,1.6802275119049495,1.5393379144968318,2.039314484573453
2021-08-11,1.728070967023592,1.6259385673358226,2.115848179448687
2021-08-12,1.699407682905821,1.5353081159749173,2.049467568321365
2021-08-13,1.6668238760128125,1.5409814077795303,2.0744365769483912
2021-08-16,1.6267007845493915,1.5485794753732254,2.0901846259448966
2021-08-17,1.54758194464695,1.4533377881174487,2.021680089386414
2021-08-18,1.551497743369711,1.362780027243726,1.9266453142596973
2021-08-19,1.4958623079328341,1.417480870429394,1.9663947962442556
2021-08-20,1.5849177823181464,1.4022558295706784,1.9971276125806512
2021-08-23,1.6970677367548919,1.437300875922691,2.0300699268577063
2021-08-24,1.6944332610127706,1.4227610428623358,1.9761631575086693
2021-08-25,1.7050104577814136,1.3921100427818243,1.9669256370881667
2021-08-26,1.6846091216376824,1.2677534446997214,1.860806439765256
2021-08-27,1.785213155873277,1.3270821350992366,1.9037573893582271
2021-08-30,1.7307713574050685,1.354540832041136,1.8906332605184002
2021-08-31,1.7886055920868538,1.3137737334640132,1.905746644559209
2021-09-01,1.7692283426975814,1.2450351474676973,1.848732835413847
2021-09-02,1.7650495639605286,1.1992779466334098,1.7789987399248277
2021-09-03,1.8904536409795865,1.4970754625896743,2.071824660374324
2021-09-07,1.8880337529003348,1.5724243500557717,2.1072299989848373
2021-09-08,1.929902656143352,1.8425110866084615,2.336897987438457
2021-09-09,1.8641673330075224,1.694614997834545,2.182794733460341
2021-09-10,1.8799858144840185,1.765428677766679,2.2665617188367526
2021-09-13,1.9355708818970558,1.7986520956034324,2.2813489904704936
2021-09-14,1.7697282675948933,1.701058469279732,2.1524176569154503
2021-09-15,1.8004780693241151,1.6695110671777762,2.1743036879464595
2021-09-16,1.7627957321458794,1.7612753943513115,2.1927034101648655
2021-09-17,1.8023994112027015,1.7833249528826471,2.1846878559855756
2021-09-20,1.6978451083303583,1.7362471837446725,2.1383147343357436
2021-09-21,1.8841394602178205,1.7303015401953037,2.220546728149058
2021-09-22,1.9161899048062219,1.6882589590192538,2.217868894144789
2021-09-23,2.144432924395144,1.9164976066829906,2.5065072353623363
2021-09-24,2.1218293400474466,1.897444737314478,2.499131196558129
2021-09-27,2.117756335867934,1.7444704688264605,2.372333999243039
2021-09-28,1.902922820761723,1.4783765786447265,2.088016205201673
2021-09-29,1.9142255432267994,1.4937483452863989,2.142924367510737
2021-09-30,1.8562419980970462,1.4393399416990973,1.9898296942050313
2021-10-01,1.856957752613348,1.3927838898512408,2.0250834011461945
2021-10-04,1.7944111867599983,1.437112084826685,1.99572520730903
2021-10-05,1.6976371010125082,1.4011096409435542,1.952211207392524
2021-10-06,1.686625180959395,1.5354322728106793,2.099789021312151
2021-10-07,1.6613851573110716,1.4967142637099478,2.046843201196052
2021-10-08,1.5761325750754642,1.4418255112342406,1.9703682690896325
2021-10-11,1.5261138946852182,1.322897875313154,1.849868636225702
2021-10-12,1.5208301810757368,1.1553474023469683,1.722412874444706
2021-10-13,1.5732737586775272,1.1975955933310003,1.8005765674804237
2021-10-14,1.6843755927359751,1.3367854770539718,1.9627225297790427
2021-10-15,1.6244446728946265,1.4069110852112987,2.0265201062608758
2021-10-18,1.6331497818813128,1.4891134109979678,2.0530059609599602
2021-10-19,1.7072799751159051,1.622847654943348,2.2374642001139926
2021-10-20,1.7270558162614014,1.6042081489982027,2.236906268476574
2021-10-21,1.7794477238638555,1.6406098898798644,2.2710858521490196
2021-10-22,1.6943970647335065,1.5936945347634839,2.2230957511519036
2021-10-25,1.7104360949056245,1.6360277323114008,2.2370423857153163
2021-10-26,1.7827783769765844,1.7395174243747502,2.4086162719976203
2021-10-27,1.732602654538811,1.711107988021059,2.400470879788585
2021-10-28,1.9786509057874693,2.0254432166619796,2.831056195238523
2021-10-29,1.9246820130963609,1.963740451522503,2.7737878288784272
2021-11-01,2.0965843726665323,2.1459478629351287,2.8818349988997154
2021-11-02,2.0300052841068816,2.1566183397090306,2.833139439639434
2021-11-03,1.9912931743212143,2.1248970610322253,2.7628203987150175
2021-11-04,1.9842826841034256,2.0023554607754113,2.658896568265267
2021-11-05,1.9295337313988314,1.877176658578469,2.5568476951238797
2021-11-08,1.9821340529862659,1.864765941552249,2.565872753587759
2021-11-09,1.8093022477072742,1.9568757655179119,2.4449730678113735
2021-11-10,1.6476815548190487,1.9795389561233676,2.384684337556237
2021-11-11,1.6866858061369292,1.8791243270676934,2.3295568113512624
2021-11-12,1.7691511622466052,1.9672148835738839,2.477432648347833
2021-11-15,1.659094044893585,1.9159391708339029,2.379389241703417
2021-11-16,1.5639969654888057,1.9121977654145588,2.3185683737280085
2021-11-17,1.4760900616817534,1.9346914987654749,2.345447376805718
2021-11-18,1.5260275291974115,2.039306394972745,2.4882509332294234
2021-11-19,1.4449986473146608,2.026881223118438,2.4381649820590106
2021-11-22,1.419170046423639,1.9951959886065218,2.4760700867493997
2021-11-23,1.3264891731083506,1.9669868378611726,2.4389898163290495
2021-11-24,1.2463674265000646,1.9084685740534493,2.34477921508927
2021-11-26,1.064164739359786,1.7484229450223083,2.128755413721998
2021-11-29,1.0412868651571199,1.8106077205518136,2.1980229461645835
2021-11-30,1.0298224021396298,1.7057188787033335,2.0468991523738347
2021-12-01,0.8755835144553731,1.527524134856639,1.86453319531397
2021-12-02,0.9933850737382534,1.560817018490472,1.9586584144268915
2021-12-03,0.8677918255012992,1.4438132358824118,1.8849381412862984
2021-12-06,0.8542330704416328,1.4655011705855967,1.907196037683949
2021-12-07,0.9520854693665444,1.5845900335898098,2.0647446855393627
2021-12-08,0.9254315423176493,1.5906124632794294,2.062600108862954
2021-12-09,0.8502061267288211,1.6439310363889674,2.0828078110873465
2021-12-10,0.7937561294349914,1.6806469474525931,2.155609895259553
2021-12-13,0.7476248826030045,1.6049662316979052,2.0884799928790097
2021-12-14,0.7021880439618077,1.502863785601794,2.0673800952973505
2021-12-15,0.6629071620900104,1.5619228395899427,2.0803084266660563
2021-12-16,0.5839472833612821,1.3711305848546056,1.9923685713167585
2021-12-17,0.5718556151980598,1.306868019274209,1.8581592113058591
2021-12-20,0.528738066447405,1.2677759918677232,1.8000579412193016
2021-12-21,0.6562251049938247,1.39286889672006,1.9511039406127209
2021-12-22,0.6485465223082537,1.4424081157914166,2.037144756588962
2021-12-23,0.646250648577846,1.5115863578751014,2.076637611783031
2021-12-27,0.691142172282846,1.5729118561022575,2.145468500126051
2021-12-28,0.6801111915641398,1.493195531896929,2.0763900053982183
2021-12-29,0.7759090714050194,1.4874227049531235,2.101483826481053
2021-12-30,0.729053174449602,1.4704840629624332,2.068302818161948
2021-12-31,0.7273480772666774,1.4215650085407574,2.0099976499778953
2022-01-03,0.8458642252222721,1.5556287977316223,2.171929678861975
2022-01-04,0.7703306476295626,1.435716121986411,2.1180098741677695
2022-01-05,0.43103098572811,1.327420643539955,1.9008860078581833
2022-01-06,0.37667966256310825,1.2019545485507548,1.7898769948358548
2022-01-07,0.3329163255943523,1.07251717557824,1.7154802976595476
2022-01-10,0.32091217000683764,1.1592241151650562,1.760653033205777
2022-01-11,0.28806695858306053,1.246762261153338,1.8256948673641245
2022-01-12,0.28668796446525757,1.2319633756788047,1.825773159079142
2022-01-13,0.1530794868791641,1.1137428523894086,1.736482138830147
2022-01-14,0.2289390226296309,1.1913054269361347,1.7990192129696783
2022-01-18,0.029487332321464877,0.9702650731349551,1.5889959796059145
2022-01-19,-0.06521200983440738,0.7900061642348041,1.4066180741306717
2022-01-20,-0.10806366241838171,0.6749708377452496,1.310091558284684
2022-01-21,-0.2461292910844314,0.5344129405831017,1.17472607496262
2022-01-24,-0.13590513216857533,0.5150140756632013,1.1769281116915191
2022-01-25,-0.16473779236602226,0.38009306618047234,1.0921493958781854
2022-01-26,-0.14729306968651995,0.5257623962225191,1.27824507547026
2022-01-27,-0.23448263732061495,0.4393940733077752,1.1764534607395287
2022-01-28,-0.07830567401719639,0.7154637779008057,1.5109762264618247
2022-01-31,-0.050625485501419196,0.7485523658402458,1.519346018245245
2022-02-01,-0.06732708888018146,0.7002388952079931,1.4695360822547234
2022-02-02,-0.1252623947547303,0.764091656112019,1.5338048245009166
2022-02-03,-0.30185733987378677,0.47561826255448336,1.252554600963627
2022-02-04,-0.3453798296492653,0.5225655375506176,1.2580863701363538
2022-02-07,-0.4408834673111398,0.4458871547347826,1.1810551449440023
2022-02-08,-0.3838956882365878,0.5044375836586972,1.2456369509065437
2022-02-09,-0.2676336763318428,0.6224129276128018,1.3509210238279978
2022-02-10,-0.33073979408940873,0.47440076861182007,1.19403273729004
2022-02-11,-0.38852174989280647,0.2799559492118974,1.0019123845288518
2022-02-14,-0.37598884166765617,0.29989270932437945,0.9840855631571183
2022-02-15,-0.2190960652215243,0.4463636867462061,1.0927894918503867
2022-02-16,-0.1411274664999758,0.46714061671065404,1.1323700769642335
2022-02-17,-0.34794027442442593,0.33617069435448454,0.9783981870721719
2022-02-18,-0.3572564251246462,0.4109393453077669,0.9875623375269003
2022-02-22,-0.38034251516333956,0.37521073894957835,0.8992249807090704
2022-02-23,-0.5701411872644512,0.2048400771083637,0.69039211280542
2022-02-24,-0.2901464133420454,0.5445543070852008,0.9775565317146653
2022-02-25,-0.18194281068860133,0.5990946131530978,1.1597187321635891
2022-02-28,-0.32675273703560304,0.47015787154118194,0.9836206301423753
2022-03-01,-0.3249739189432766,0.4739313276482992,0.9260006206907603
2022-03-02,-0.1674881481790416,0.7082809595396322,1.148488614190487
2022-03-03,-0.09561278046296649,0.7193775935185612,1.2054404328135577
2022-03-04,-0.26324639627582197,0.5702793777818049,1.0220957539785198
2022-03-07,-0.3953188974751646,0.5233287855840026,0.8273100072023993
2022-03-08,-0.46736034040670926,0.3085564794638529,0.6756122683338313
2022-03-09,-0.4161861630551689,0.4986388004276613,0.8076786829886327
2022-03-10,-0.5262720816579657,0.3288703343944788,0.7070754138486295
2022-03-11,-0.6241126882032355,0.26392604793533125,0.6067234500429111
2022-03-14,-0.7298498362258518,0.11347337560753708,0.5144260263945301
2022-03-15,-0.582575066142572,0.2401434775116197,0.6679958543237428
2022-03-16,-0.47159413580732257,0.39673025623983,0.7879433387869564
2022-03-17,-0.26738133651618573,0.6107395680704027,0.9731441498783009
2022-03-18,-0.25383244232107366,0.6907692885499913,1.0575793092917964
2022-03-21,-0.2595883434752637,0.5877016746767618,1.0027633066145516
2022-03-22,-0.05231838007408358,0.7027376890705953,1.1341533751260644
2022-03-23,-0.02611388238006772,0.7156303725584304,1.0776420098593478
2022-03-24,-0.082133018668782,0.8283406254835379,1.1366625458632735
2022-03-25,-0.15992781141454568,0.7530758283076806,1.06653717349677
2022-03-28,-0.02929704925706078,0.827815397492974,1.1169633139717596
2022-03-29,0.016645936958044075,0.9334401984040993,1.2148830445799195
2022-03-30,-0.1375761033491908,0.8062563570807845,1.14511256041786
2022-03-31,-0.24459350446100728,0.664022741663972,0.9656552539995074
2022-04-01,-0.2180939023253849,0.5601395172696813,0.8921985940518254
2022-04-04,-0.19707817240441253,0.6609482237987427,0.9524550280084235
2022-04-05,-0.2309618120139771,0.537965047874857,0.8564497706225674
2022-04-06,-0.33443069977443596,0.3808752868804631,0.7561917301010166
2022-04-07,-0.34989000985473134,0.36329046738367243,0.7417103859181422
2022-04-08,-0.3683137591758242,0.3015839302462299,0.7212462936687164
2022-04-11,-0.38695660330397774,0.1312678923787614,0.5833370268590687
2022-04-12,-0.41802494659411765,0.168706625922186,0.581380597435048
2022-04-13,-0.3495282486111646,0.1930491910544433,0.5859028149828203
2022-04-14,-0.4007746850891274,0.07779979318300505,0.4794784498142027
2022-04-18,-0.3726933377579183,0.12500638468658865,0.5149900652370598
2022-04-19,-0.18827444793416212,0.26451515889168153,0.6674597729328553
2022-04-20,-0.28417853766683,0.154837201944869,0.6012928928929443
2022-04-21,-0.3661707146314972,0.11371170982163326,0.5611041031684058
2022-04-22,-0.5689861415561172,-0.06832036767894119,0.3048953444346548
2022-04-25,-0.5892126222546233,-0.038637566956083495,0.3287730790235281
2022-04-26,-0.732472873169291,-0.19179638267307722,0.13989501348376635
2022-04-27,-0.7588861315599102,-0.18177215069741676,0.15961784242052374
2022-04-28,-0.6554168707928012,-0.034444774257040046,0.276619662667904
2022-04-29,-0.7195599288878972,-0.20489233452754102,0.08316958554391762
2022-05-02,-0.6938933144157202,-0.10659470253043121,0.10680391408134456
2022-05-03,-0.6025942607749118,-0.02202167556532022,0.17279787860485513
2022-05-04,-0.46222726137248893,0.14197540324327265,0.3516301291803796
2022-05-05,-0.6359348937778782,-0.11044389724414022,0.0872408813931851
2022-05-06,-0.7629377213181997,-0.19676706216289083,0.00907320572949846
2022-05-09,-0.8269073091329785,-0.2543269974267961,-0.1195414309360957
2022-05-10,-0.8119491582880842,-0.1963555765393843,-0.05434012869424148
2022-05-11,-0.7822160790103506,-0.21203079368927383,-0.02324766795676537
2022-05-12,-0.812825478248041,-0.2550781251607671,-0.09969242306377472
2022-05-13,-0.7781851326541646,-0.1898276643856328,-0.0493696524871444
2022-05-16,-0.8046230866176198,-0.21295455994519527,-0.05816291956174463
2022-05-17,-0.6339513231874465,-0.07489961555436182,0.11093618658635647
2022-05-18,-0.7435076469418239,-0.2796374004194369,-0.10419832271899851
2022-05-19,-0.7651031906025171,-0.38222785607899856,-0.19952819990018952
2022-05-20,-0.7870177058110477,-0.3722943263267473,-0.19245078082698153
2022-05-23,-0.7624757067364417,-0.3731049201185663,-0.1438639050102224
2022-05-24,-0.7834793469320847,-0.4646823603709156,-0.1741347255901266
2022-05-25,-0.7864348568867454,-0.4208548347398411,-0.1355296060871581
2022-05-26,-0.732746672067255,-0.2901046522726649,-0.0263103975862915
2022-05-27,-0.6120587393550624,-0.16857748386760688,0.09954098348708273
2022-05-31,-0.7118103998934154,-0.16587389160429045,0.07340149634617986
2022-06-01,-0.740410466750447,-0.2035208016912352,0.020090450629110992
2022-06-02,-0.599873832086397,-0.0508051186498454,0.14472370264772075
2022-06-03,-0.6552637994090726,-0.22262591476057164,0.004608955462063957
2022-06-06,-0.6942056681093219,-0.2212164118363099,0.02655228721533779
2022-06-07,-0.6701456735308777,-0.1884938796717832,0.07770917362367326
2022-06-08,-0.7057281262629257,-0.21813007456463462,0.026463346682267887
2022-06-09,-0.7588460378875109,-0.3650953734443015,-0.12742571409560563
2022-06-10,-0.9109160939132033,-0.5109275869145044,-0.2895886591483821
2022-06-13,-1.0736698729943048,-0.7207367058279958,-0.4944208347263885
2022-06-14,-1.0815341061754917,-0.6884949886802236,-0.5005613565082878
2022-06-15,-1.0114139652787608,-0.5746027214777077,-0.3956821178375571
2022-06-16,-1.1355427480284956,-0.7714569063247791,-0.5586511547734324
2022-06-17,-1.0170199704333034,-0.6943900919189043,-0.47916783285985065
2022-06-21,-1.032065748908004,-0.6189499283184068,-0.4207127678569795
2022-06-22,-1.058130644484163,-0.660409357941377,-0.45761223571022547
2022-06-23,-1.0220923902220085,-0.604552574908573,-0.400594039210888
2022-06-24,-0.9486565037987552,-0.4937477349113791,-0.26456912267445426
2022-06-27,-0.9404722994629052,-0.5165629109568602,-0.30186360798686634
2022-06-28,-0.9815411803186131,-0.673581881770012,-0.41329820149648855
2022-06-29,-1.0023143625376338,-0.6837804751358314,-0.42010541702589327
2022-06-30,-1.0333651059010314,-0.7236444529376652,-0.46488007871975306
2022-07-01,-1.019684545638555,-0.7001606202935816,-0.4390629679490392
2022-07-05,-0.9491060843287331,-0.6782488459633572,-0.4683237268608923
2022-07-06,-0.9219298755111295,-0.6703201974764492,-0.44212133393738645
2022-07-07,-0.7879233907716319,-0.5962560388460497,-0.3835361342217315
2022-07-08,-0.7524357157817402,-0.5692003360942763,-0.3470877608009847
2022-07-11,-0.9160654060623424,-0.6702415081004054,-0.4579272867254394
2022-07-12,-0.9329210643217197,-0.7204405001964902,-0.5199194331865663
2022-07-13,-0.8640420501994344,-0.7280871437788216,-0.5290590690704298
2022-07-14,-0.844424210861129,-0.7214269636033522,-0.548707808046495
2022-07-15,-0.7367510152939232,-0.6266410698489552,-0.43381418370258806
2022-07-18,-0.6999626163270766,-0.6279627266856552,-0.4358414359778297
2022-07-19,-0.496784278437997,-0.480641516699386,-0.22589836875901662
2022-07-20,-0.560267756666352,-0.46465220012954006,-0.26587901481066023
2022-07-21,-0.6093924691486274,-0.43979475483674996,-0.2553938625821636
2022-07-22,-0.609604944226997,-0.5276546328118544,-0.3115406385096066
2022-07-25,-0.6075464309048465,-0.5918811760893958,-0.3570098911083129
2022-07-26,-0.6433259329068031,-0.6653002415449523,-0.4272807772564047
2022-07-27,-0.5054874136835569,-0.46479454797561454,-0.27370423679586275
2022-07-28,-0.5094052570713554,-0.4430492447246819,-0.20960519258147234
2022-07-29,-0.5118052264146402,-0.38262497505293164,-0.158036547468438
2022-08-01,-0.48736860034696855,-0.3660387202678315,-0.14878462333442705
2022-08-02,-0.47160275793996526,-0.3770864227874913,-0.1707372163043455
2022-08-03,-0.42920350910152916,-0.2992370058922859,-0.13362253315190492
2022-08-04,-0.3888902787732753,-0.2875826882899619,-0.11293122017715158
2022-08-05,-0.43048502823289014,-0.3396921218520039,-0.15219402700728973
2022-08-08,-0.4125992993080556,-0.33557672100643443,-0.16594831287253667
2022-08-09,-0.4442066456422668,-0.3825991479076778,-0.18134906402082968
2022-08-10,-0.33720328242660325,-0.2626704378932297,-0.0843436299096667
2022-08-11,-0.34179742292842635,-0.2767647137116155,-0.09642901253202851
2022-08-12,-0.2516295373224388,-0.21956736737839183,-0.028611148972728415
2022-08-15,-0.20234146374227688,-0.20320760030830212,-0.017458884376127557
2022-08-16,-0.16758817776682797,-0.21308824318057865,-0.019377639186108447
2022-08-17,-0.1855052038662209,-0.22227067286371732,-0.0220067439773947
2022-08-18,-0.1254983124765058,-0.1795283348657648,0.04515000148457792
2022-08-19,-0.1621807891172956,-0.26561930849447235,-0.027481237595736976
2022-08-22,-0.3080805823591991,-0.3946336152667585,-0.16606584986612166
2022-08-23,-0.37692040219455303,-0.45122135652588063,-0.2203125387777793
2022-08-24,-0.3855903645356625,-0.45178100564319335,-0.21250681053625567
2022-08-25,-0.3379933929949564,-0.3923166661724126,-0.15417930850233272
2022-08-26,-0.4217408727046976,-0.5098271493131485,-0.2850324201778356
2022-08-29,-0.5698308022812869,-0.5785183076351198,-0.3591168665555462
2022-08-30,-0.6075576922090454,-0.6570329718934181,-0.43176591052794516
2022-08-31,-0.6386335064076167,-0.6744518666091227,-0.4606012751235466
2022-09-01,-0.7069225434048618,-0.6787605615191936,-0.44817158120557554
2022-09-02,-0.7641863870211252,-0.7258382262015338,-0.5122881289281399
2022-09-06,-0.784216517509867,-0.7616461305835077,-0.5289594649936935
2022-09-07,-0.6705193866061026,-0.6940010725691195,-0.4252843029821605
2022-09-08,-0.5960778553710345,-0.663628613234913,-0.38845832247090417
2022-09-09,-0.5147346658265688,-0.5735280391073655,-0.29414947652885914
2022-09-12,-0.4299659953712475,-0.5054063687488259,-0.20628670212602232
2022-09-13,-0.5964133547086603,-0.6817189958458371,-0.4144307491600619
2022-09-14,-0.5333996078915387,-0.6446140338085824,-0.37198992941895603
2022-09-15,-0.5959388402205816,-0.7261357631857759,-0.46263215192867935
2022-09-16,-0.6533348507416812,-0.7492430103203501,-0.4902215357483337
2022-09-19,-0.6253195257595715,-0.6824434330401401,-0.40972091688378104
2022-09-20,-0.5881803778707207,-0.6404087056931166,-0.38637097044248364
2022-09-21,-0.6514177543806571,-0.7046667434648164,-0.46107142993079653
2022-09-22,-0.7955748725764294,-0.7784648988976235,-0.5448171374133098
2022-09-23,-0.952602840678261,-0.864889090996266,-0.6771004767740065
2022-09-26,-0.9853272782246624,-0.8821753385450343,-0.7295222507302517
2022-09-27,-1.0319996847566133,-0.8538098928179756,-0.7281166209286303
2022-09-28,-0.8212867282864562,-0.6906619945207914,-0.5450376676457305
2022-09-29,-0.8953179245362427,-0.780039171195192,-0.6458883795551642
2022-09-30,-0.8876086873965414,-0.8240473160409924,-0.6601110798039236
2022-10-03,-0.845622883340159,-0.7629971890256816,-0.5902737237522997
2022-10-04,-0.6546408089168153,-0.5832752202558883,-0.3876838431136523
2022-10-05,-0.6949198375450085,-0.6313627997740886,-0.4455222163915965
2022-10-06,-0.6964146767458156,-0.6796234783280485,-0.5103530377823845
2022-10-07,-0.8602482881930201,-0.8332794025458041,-0.6703989340249238
2022-10-10,-0.8531369661434667,-0.8497720634992901,-0.6960639071813743
2022-10-11,-0.8308657017146445,-0.8695439699454913,-0.6920869787906592
2022-10-12,-0.8616841845705382,-0.8590310018248563,-0.6958026524246903
2022-10-13,-0.7839288189484614,-0.8049346096503297,-0.5896879044916463
2022-10-14,-0.9351710319423648,-0.9644159795068638,-0.7641441531723532
2022-10-17,-0.8000692100630548,-0.8699929404949776,-0.6798239261309483
2022-10-18,-0.7537306768851435,-0.8773153784077565,-0.640237121809672
2022-10-19,-0.8282338552586732,-0.9148146423715399,-0.7055359479888986
2022-10-20,-0.8985095763433859,-0.9273170396614555,-0.759430482566899
2022-10-21,-0.8257954448107415,-0.8672216028172295,-0.6601024162262197
2022-10-24,-0.801454755142719,-0.8027147454187714,-0.6011204903518516
2022-10-25,-0.7334732129581422,-0.7667709882197378,-0.5535623617590383
2022-10-26,-0.6883530895285376,-0.8480071043738484,-0.5900345383395545
2022-10-27,-0.6222144455936833,-0.9141142955353465,-0.5939514320277876
2022-10-28,-0.6116153703121074,-0.8461916555451424,-0.5299316052711144
2022-10-31,-0.6072863915509231,-0.899909607207225,-0.5698190483350868
2022-11-01,-0.6995799726553805,-0.944149069670832,-0.5961737184781866
2022-11-02,-0.8224069369989903,-1.0637215008806122,-0.7184907400839565
2022-11-03,-0.9132631907251614,-1.1604945815322207,-0.7888158598300153
2022-11-04,-0.8617570860333932,-1.1492652944607502,-0.7457496900700009
2022-11-07,-0.8959110545741711,-1.1158379579861668,-0.7189624345904431
2022-11-08,-0.9058307333369414,-1.0874082439730874,-0.699234355819556
2022-11-09,-0.9799457820512757,-1.1372180305179522,-0.7707219798430015
2022-11-10,-0.6845502609410163,-0.827978797630994,-0.4878073408531664
2022-11-11,-0.6840029327069519,-0.7773809114164096,-0.4484579821478702
2022-11-14,-0.7264919607605599,-0.8381529627315515,-0.5152401930162105
2022-11-15,-0.6593180969160373,-0.793141278286617,-0.4808475186529947
2022-11-16,-0.7264695921279827,-0.8578679250718373,-0.5288706307392781
2022-11-17,-0.7134164213806128,-0.8664459374453111,-0.5314795685818359
2022-11-18,-0.6756325379081336,-0.8993827737403897,-0.5266773686119247
2022-11-21,-0.662183137590251,-0.9489479194322291,-0.5343198576722467
2022-11-22,-0.6092953605031439,-0.8668319253462954,-0.4659416751069043
2022-11-23,-0.5940724355008301,-0.820656021086418,-0.44513759332357733
2022-11-25,-0.5904552506445224,-0.8512893548790033,-0.45717514034086204
2022-11-28,-0.5321304914741537,-0.8384273841418947,-0.43174087305479575
2022-11-29,-0.5195724128160261,-0.9323475089250852,-0.4905376968306517
2022-11-30,-0.34985653107916903,-0.735838995792509,-0.27690388944214117
2022-12-01,-0.2790987452103314,-0.6799522921526954,-0.2342212385665336
2022-12-02,-0.35883677220209115,-0.7149944072667116,-0.30308055274804124
2022-12-05,-0.38296107796263823,-0.7131766430004792,-0.3409219124257811
2022-12-06,-0.5090461032606829,-0.8014776389728033,-0.4495113647291778
2022-12-07,-0.6039652091450934,-0.9121285855896705,-0.5443014164314881
2022-12-08,-0.6024684019822024,-0.8885301735780676,-0.5224751143182139
