Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,BRK-B,UNH,JNJ,JPM,V,XOM,PG,MA,HD,CVX,ABBV,MRK,LLY,PEP,KO,COST,AVGO,WMT,MCD,TMO,CSCO,ABT,ACN,CRM,DHR,ADBE,NKE,NFLX,TXN,AMD,INTC,QCOM,UNP,PM,BA,HON,IBM,CAT,GE,AXP,LOW,SBUX,GS,SPY
2015-07-09,27.582653062997167,32.612256831347736,44.907100542180245,52.24009759588918,30.192400333661908,60.6529331345041,54.329582005705575,43.655814912649646,52.1016782934397,48.176294742627285,42.9690189400475,37.57210160734719,32.14622289084541,54.982269165073575,46.6781610922041,51.50818956812208,21.514741211725052,48.99472921135836,41.35925410984507,59.50494170454854,53.36830387394312,49.180285064314084,50.05033303422967,27.622978820494197,49.13311286454707,54.283648280406794,42.88486806601032,30.153286060977393,54.13172116204517,54.130235542947325,40.600054191853346,49.350127294653625,52.97970991321379,65.80306881822153,49.65966838699461,24.62451787810666,37.500002191347406,27.527242431726236,22.10840757402636,39.62404532673648,49.71659546213478,52.87248149890919,34.749329996930456,36.720746883377856,24.377029707142725,32.23711408885447,34.863835862725395,38.527226519849485,58.673378085498285,37.913985632504975,39.3667980063468
2015-07-10,38.236609750868446,34.569855327968924,53.4904835935535,56.00775986007551,31.63851557036847,65.93754276508753,54.61261986278014,46.21808933216833,54.39033796062226,51.0410616540824,46.00180488676841,44.80398873490839,36.47502901623889,56.75419145629466,50.882689225846164,56.169037092703775,26.121202523135224,54.10632898968853,45.48026724868233,54.2457179580318,55.244321471267135,52.7621283967247,57.3912409355061,36.6523385073275,51.00218810228117,56.97833527197397,50.308078643819115,33.127503871958524,55.09962438281473,55.99226264187484,46.2677984478038,53.58215823298184,53.071879389708094,66.73385822069858,54.86771243877187,31.22467266831559,36.95652436819503,29.819216412539703,26.473500033332044,40.7738182605177,53.91562052843732,53.63978746814559,40.32643714012501,45.850297913898686,27.537020205083067,37.4221857414526,39.31509519878328,44.09147376645937,62.74494933998997,40.62235636570116,43.88343731385397
2015-07-13,46.79138692501007,46.635548112159455,62.12998465668172,63.258557638727034,37.319714071685226,70.35636076965751,56.65389016189216,52.4842036488744,57.77706293444295,56.96666380018445,51.04185314941684,50.75815662235294,41.78665643347219,62.85953487326729,55.8982320000528,63.62470278482643,29.71516373479797,60.574754155874984,50.0,62.685880172646996,61.417397998671824,56.505617295615956,61.09267369735363,37.37902876318926,57.854951242369935,61.22611911123769,60.161705117765464,43.700472002478776,57.89542393843617,63.509327413916296,47.796839895539044,62.42505366573953,54.95609030444822,69.9490426929042,63.280970444356484,34.69229139297369,37.2262797857922,38.08090223342895,32.82445523495733,40.01175990808971,56.646348384753345,58.35504455164607,48.953600282966505,55.266722749879996,35.55231477901317,41.573074981308544,47.303113164286074,46.5273055332446,66.77587475315892,46.13573052328592,51.48069663019614
2015-07-14,47.19243991533899,51.17050312919205,69.06832585547474,70.8499286831806,37.7593904888834,71.71916947931734,58.54312933759195,53.99628173711797,59.38280302339175,58.53830402496214,55.2214046121519,56.19424132295586,46.98914298310398,67.49994982420225,56.745824379132465,67.09264078347763,36.00318728676603,61.79410863624563,55.796302053761025,62.92836627149653,65.77635484791517,64.31172418568953,64.96888186513303,38.06418930289516,60.544230051905195,65.34274716910542,65.44003794464659,47.36185704027928,64.73129711123698,65.13761163821485,47.6366073786069,68.12462844886873,59.68891057885001,71.1328624932681,63.97259669017478,36.74467822234299,40.689654605425424,36.97600424380296,37.29935649184736,39.275407126818486,60.8164728864922,61.62684091601978,52.446316714424626,55.16934095041611,40.89972669851672,46.09093922345901,50.05848424146643,46.577733559269596,69.68319094043437,50.51571149324206,54.91990243442211
2015-07-15,48.36551396310152,49.39342999175937,68.38143544350285,66.75224975797916,33.19155392312415,71.34451735090929,55.620382011054446,56.38764831938309,57.09580881067017,57.81472835050908,54.496419901711505,54.21182606742373,39.91601526443432,64.7627916729929,54.21386343474078,67.09268188497526,29.16687311690454,62.179798549227584,52.94113136706268,54.04441456686525,59.929053798271696,60.35507357922922,62.881993515670466,38.5472035051228,57.61111315156931,65.24749332766064,63.764120515215545,45.52718214795488,56.256288181178526,60.01226470846833,43.576848489328135,64.47470108441505,57.45553999873713,67.90228377054788,55.661224130379,35.75963714251748,37.08609501566142,34.930381192373346,37.69083486584259,39.93162741064258,58.73149660866731,59.36593679936959,48.97295051120922,53.801169263944715,41.57989002226365,47.375661998608955,48.062142476670694,44.54107881296805,63.85969390433032,49.20599594814423,52.735961198070314
2015-07-16,52.39603299148309,55.28336775776917,72.53715185976716,70.72430186303636,35.78729871054868,71.84187549938527,53.671400192387786,58.3157777062489,58.799531728976206,58.81458690562491,56.559721991114294,57.41034147620077,40.540638615756926,61.68420509202296,55.027938780972676,63.09963166170581,30.980049362402312,60.071332468908594,55.01654315543359,59.42031186811393,60.070724956693724,61.567756026229084,62.54023426799746,43.36950323311438,56.594794768525915,58.695761292648314,66.2478305413228,45.42030304420438,58.08390905572776,62.91424018034272,43.718616852022876,65.1850014127506,67.74439468467807,68.28901217231413,75.69444934281557,34.36768161745904,29.72972428737596,33.90888592832766,40.958500990931476,35.610240750215894,66.94557410202633,60.20154318221763,47.54483859095299,57.857890147768444,40.39625989539382,49.99995856825135,45.7502626167233,42.885511366361705,64.4008531291106,47.75235166644472,55.144032921810705
2015-07-17,53.3747571015721,49.140727940546185,84.04214077439912,69.65574192057889,29.892397307058985,75.40020284408901,56.94852835865879,52.86867247161136,55.03053250193965,48.91469270876229,53.15088388383802,55.82770838433525,34.35142461455659,58.04978496025023,50.693983988228986,58.65262149497417,25.883446791103523,56.1719529767806,51.37063184556589,61.37681382904902,55.920375654721305,55.90552209753484,60.215056158750386,39.362241462282725,52.403112303765035,54.55800814565876,62.36255960251632,40.17893241562606,51.31050139464356,58.76175631538428,40.34618876685933,61.79763385649631,61.357917079419245,67.03393099980971,73.57162548288204,29.123938833391747,25.82780996867716,27.158401664413546,35.56410116305915,36.49904473869412,65.01215525538481,52.9794842044196,50.036938221412875,58.58863048422747,37.93838382178099,48.484904107530696,45.12146662679161,37.3307449257569,60.05082085049199,47.223623111062416,51.48782024593285
2015-07-20,60.14840832968905,57.45454691400638,81.30662814377509,73.83044524414001,28.08078757334735,79.29990928680367,59.987857939044304,58.87052988616538,53.8589224585561,52.009360728571885,56.11409478892746,65.6028875237669,32.30784331034279,59.60401021287529,59.44549698638387,53.13704670296151,26.926045498529447,57.26196383335136,55.98504378003056,63.70294377065668,59.24504426512313,59.878992226280786,61.49361873311849,40.78622342576149,52.09792056099442,54.858830268972675,62.560699714776305,40.46089074572936,52.6463035325935,60.25495838640169,42.229926981767775,61.64654817349428,60.27514353489446,66.70021464534585,68.19611676062249,31.705503860245983,23.287668548486266,26.905027873344082,35.32774844942212,42.01679397583835,66.21263839368001,53.26218587556124,53.64997604216579,62.84536703353205,35.35285278235847,48.82630540906285,47.59776133916287,35.96615807286585,63.90240445935093,48.92467178645671,53.75523582228047
2015-07-21,55.75937407254818,59.162283898585855,81.3368583748292,73.43848449533321,29.898975624174597,77.82313555823791,53.126125195695955,55.086011556186065,50.960059456757655,51.0007549317985,52.34162621921705,61.15740622035332,32.11025891629532,56.51190053947007,55.27450586581288,52.55994400686613,27.641858772662076,53.82669099424559,48.94185787480507,56.27075317956831,55.15891026926609,57.00188594879141,61.52364499382128,40.14827700183541,49.7188408024249,51.61990103058705,62.831769603549475,39.48608576613609,49.81324502453055,55.357193736980044,46.87288074416827,56.58518487078876,44.52262978792577,65.78394467885232,67.78643105399715,26.536200717496186,21.126759617462383,23.262754435335495,40.263161222834285,42.75442119929293,64.48580327306907,48.62851259894347,50.09967290441227,43.077855105979566,31.976609307433193,43.478333748897356,41.38895702521146,33.13586653671467,64.05880042965546,42.795665926754076,49.70159133183153
2015-07-22,47.19032414557446,47.41272265070968,80.9163448550377,70.95559137821047,31.027256916473533,70.14076160732566,50.09535840572751,55.41275643124045,46.393502747004845,51.62068771399998,53.071260189381604,59.922118320342406,33.33341488791038,59.966360448216214,54.91571929774418,55.25662264019064,27.279211247444437,54.34210895523688,44.30379746835443,58.552293623751765,55.978570614385056,54.94279058406494,65.6438488754824,37.39280840853304,53.24524355045992,51.445249128245976,68.82825657456027,38.01983955919097,57.46433382944254,61.08701030199149,48.873731650106734,59.274313548050124,34.57329191976274,66.94522213738298,65.63885627061129,25.93572681613705,21.126759617462383,23.475543242750533,38.34590412018401,40.83465085807258,68.87453703514772,53.96588080520657,49.93381801493222,38.34884851275781,26.58016380620414,39.686203790157606,41.035118442679035,37.46857591499572,65.20719486799626,42.564349072966145,48.586027182090504
2015-07-23,45.27091826306517,53.15451347015741,75.41122381714716,70.30051877919234,35.83321744511902,64.08391899096198,50.985155877723706,55.14017358828174,50.293681982520006,53.65235038409677,54.2861921411455,61.55082151427476,32.47545273224483,61.030864802749164,49.37965419978283,57.07066655971765,27.758383287667428,57.93536667261532,48.814493566579124,60.387889390261144,56.021350036415676,56.33544595934403,67.30236234088599,41.752539696918724,50.68056132350547,51.63178727349443,68.62593353153318,46.89591167441702,60.99065844990468,62.90950321775363,45.86802963587372,63.656700941363084,34.80174064579337,70.01027490409567,64.1794542660188,35.32901829239485,20.13888877391078,24.10005518651623,35.99995476925861,35.803583345799765,71.87494296397513,56.308268001881494,50.73993216666441,42.561142454160795,23.01945015563888,38.986847932802874,36.69798945640247,40.65747805222672,67.44187929024739,44.85699762714509,49.31439428802304
2015-07-24,45.198471833130945,51.90537133362649,69.5279949455993,80.1105726905104,32.032841435075426,68.695316055227,48.33004588666776,54.36469967506639,41.38198118962167,50.117781477700845,52.75199899015002,70.1697026478587,31.090214432780314,58.96869825751005,55.167799386425926,54.03474417400947,25.255957514446322,45.37432338357935,46.729106756133056,49.81093725283703,55.05622646124513,53.91771049800809,68.21267556139574,39.51217827522381,48.59424063801005,51.11268813262893,61.00232114086018,52.251611801491315,61.123641886778465,54.81489906111501,50.900650478514734,58.075517146930906,33.33333333333333,69.97415356392838,66.01936820094477,31.86324126809629,19.463086120717406,21.313832472282215,35.85943895458175,39.51915468520597,65.43765158405336,53.07832308581725,48.11743688273165,41.283437530889024,23.824792454081475,36.6460790669988,35.99095411926052,40.29095356917296,68.85254334886021,42.17459315716513,46.26197526690769
2015-07-27,43.823685295798015,50.57614210902381,71.33988798600737,81.45773805068548,34.28573748660149,61.51831663483264,43.70866023758523,52.257449833633814,39.08980697891483,44.8089617767588,48.16665530030003,65.84000063124356,29.390823467485845,57.17390820669838,50.12348418147557,51.391262986490695,21.912157200176352,47.83406519745492,39.754141474227836,45.88975369562981,52.71925816748912,54.96315815156395,64.85849582977227,39.70586823635395,46.26241163213623,44.99603866265251,58.18854943873633,51.494431235408676,55.63485987778682,53.89362230712522,50.34483187116336,54.939092153043255,33.90607712596285,56.226819404836704,64.4374239660309,34.20422437111593,20.279718355955453,28.362891540998604,39.282883335302685,39.48119626758568,67.89380147401388,47.51290504464016,44.283916403945895,41.21533672698664,22.481401702403872,38.55418851267221,33.49340120060313,43.806782417295786,64.21688036133827,38.965582899722754,44.18420351950712
2015-07-28,48.121532928829495,56.998769172746485,75.07726831024931,83.05946809305814,45.51721560552392,68.49899870547564,51.18003977556492,66.73318127819167,50.630034803236335,55.63963567320657,55.48488843183402,76.76890622374887,48.72570671876304,65.6573985262965,59.33726030177918,62.95177424387832,38.20782493954667,68.16909065428383,51.729446577095324,54.71703096058122,59.29333007511061,61.85578351928934,73.61408521193657,46.52332086308966,53.427551806927546,57.92127948825778,66.288729460515,60.58583435499768,63.85586455056715,64.8842754206886,61.56193918709131,62.207231418985195,45.64941312295555,68.21593700925273,66.00771936850461,43.95980639928481,30.3448273027127,38.37394499404881,52.06537778112579,52.28899945699696,76.04559486767656,55.88234810239246,56.718219990915856,45.81180546921452,33.48597401880589,44.23073913091115,40.196208318763595,52.7328500614193,74.28991128765225,47.83946569450182,58.081784151611345
2015-07-29,45.94682257529934,63.96870362098529,75.64752634509229,82.91143443333144,48.47160703107017,70.53438003895337,48.0423179238352,67.06765261074278,49.05438845684467,59.175340827632226,56.71637346325636,78.00243067351144,49.77984275239866,67.86148861796573,60.93275396447551,64.93728582174796,41.44534251294388,65.72465383241325,61.012304437054574,53.91385104063385,62.184832293001726,64.40667575889657,77.21504990175418,45.72438683975711,56.79926682400495,62.62053056516724,67.05872678218799,63.46610680747774,64.0871236538613,66.20936562584075,63.19062839130751,66.0046982260919,45.249982118589514,70.27013885938868,64.9069620318447,45.01928329543856,36.07594478284967,38.573650517010876,52.31162462423674,56.18154832954183,74.85895563651147,59.5087854198271,59.54036889735059,47.79436960404104,33.528074505647226,46.750516462890495,41.99670824427523,59.801881137497574,75.29278860064095,46.96157199288449,59.76193589448141
2015-07-30,42.84263672054373,65.28320076591629,75.63415448641436,83.42414783932645,45.62208032273022,64.84264081295859,48.97817763615255,64.32026237573024,44.35097232556187,55.97206215298127,54.25062320425628,77.53379649901031,52.476619231206406,41.7551009461905,62.52371655484308,63.15162893325572,41.80066499640825,58.78972036841441,56.90686044538495,49.210386783175785,58.78425836361577,61.830480675678714,75.01407949115062,42.0271880467041,51.612841057464834,63.41457528018155,64.64339415951983,61.124103163261715,59.641144688357414,64.0074431928503,58.96949958491141,66.40889899120188,51.95094049153068,67.77054386749478,68.42274475762328,44.4787566533201,34.59118893287804,39.46926190283633,55.96836982572224,53.00782297635732,71.41370400095259,54.127498138841915,57.05557045593398,44.792063650275274,38.236537053094146,44.398307773262886,40.77674148837096,59.22057609709465,76.16089987855338,45.62306962132053,57.03399204851731
2015-07-31,41.562747516881224,64.23263181418567,72.99399068469482,83.04687668080808,44.64675918769496,61.67475778693579,43.41093299821978,64.38947594790834,49.1538717905321,57.4935903424366,54.44165451385954,71.99499388225956,37.68038776553694,37.92319960694467,59.7635337211643,66.6068029060389,33.92781396105978,59.50717070031208,59.174995488527465,45.56346177078144,56.954630419240075,65.93185093449219,75.44254928377919,37.399152779584504,50.67855892565972,64.20325823815031,64.98924884926942,62.471489574878554,59.869773278087095,67.90600280241205,59.19541051736712,64.28544681126948,56.54008133202314,67.29134206763973,69.87278316952961,43.252761238656255,29.729727552788574,35.85230869945346,55.13641440920975,51.8445367771949,72.80359725380774,57.0063545740771,57.055536970849396,45.483658406582016,37.794203608434096,42.79662858224776,41.21022638761588,64.31254125901305,73.80654434097914,43.683172176673146,56.72136781774091
2015-08-03,38.5037039613348,64.79213869438078,74.30209772616014,83.35466605654821,51.33931860492479,61.50086802343261,41.12140460235618,64.70270930109797,47.39650709716939,57.738214164719366,55.36677995917126,73.2522060504534,36.44644671681189,36.196242915009975,59.18853304131826,66.72683397286778,31.48974745820206,58.128741440923065,60.71427723491597,44.03672085714992,61.73962996264821,69.70258563053949,77.99068871237967,41.02947224714154,47.909187583118275,64.60093220189583,63.80789346444383,63.194452904014874,56.61708024317534,68.0839578941745,60.74705157827727,67.10516259529382,54.58249975721084,65.76109625948007,67.22664777758618,45.923843986160705,42.011835154296314,40.60712900642739,55.279969781314094,50.44373889439801,73.08504213931514,55.5750416393843,56.366597554640244,41.917334855795204,37.515873437634134,45.08925231944846,43.113864598367506,64.30079669476666,74.43332482554572,44.750905973695744,56.43592092206701
2015-08-04,34.80890344743436,68.36728513557279,72.79051203640583,81.54998002114218,56.937869530463,62.04222069710652,49.24213801533504,62.254315682518175,50.30457138117825,53.90765199751048,57.74254448817542,72.59027652053648,33.27471175171388,23.471815452836637,60.37728381771805,65.82366783776077,29.60268034988917,57.7275559646811,55.1374783135737,35.59102959735958,56.21142725940707,66.46094772000447,66.34026138048432,40.19665939076827,39.27598937214294,60.115017076788995,61.653976595761854,57.427927825434026,53.81686380296568,65.6955660174785,55.54044264326061,65.43770270825274,57.07412639994831,64.62117654015906,72.42863584248566,45.64507209326283,51.449282748738405,42.610368114001936,52.467790100220746,45.98563318894777,69.73237818577809,50.751394123155535,54.98872550877326,40.28371056395766,33.747563228742834,43.448257571069355,42.317501982824936,61.825409391658155,76.23475019632566,45.28245032318235,52.961684353413546
2015-08-05,39.459000868718164,68.97715996054693,76.55694078538093,86.0269854007737,60.94124410976236,68.46967312694154,57.860919121026406,69.9035327162323,60.64618317054525,62.69626186296548,67.1519417312368,76.02517351082717,35.13015630092535,24.975637632505993,68.0623705545308,72.90569972048279,30.25290748034773,63.39101252632657,63.11849980315647,41.83949948565903,64.99113381151437,73.83966693697609,73.72666863866512,46.2736985819051,55.79580369722793,66.52740539567216,69.12130498872784,64.61177833205977,61.89346887557023,72.75151917720419,60.842487775559874,72.70173673071336,65.25654302132662,76.19043552258745,74.24096019614434,57.51316967320596,55.63910165308338,48.630603061531005,57.749764322640786,48.369541049111454,77.7639870548879,57.30883829748485,63.93442724343314,42.80243823274008,37.76224213801551,52.644888093436904,48.36860711439862,69.73432271320932,86.77301191442474,52.8671018910111,63.73999685750974
2015-08-06,43.04359929128514,61.075797718137494,75.30840313376865,81.3162825121856,62.56036692859136,65.24752563112729,44.984251349388785,66.58002146948931,55.302382825125264,52.8756314709052,61.35875107194503,69.28525092667478,39.48478940873465,25.817807357996372,62.4395918307246,65.85069413291703,32.86790827860911,57.09938382706407,57.18196203490946,36.13687645013143,70.80274405848695,70.49183448999153,73.72694238442726,48.33689822627945,52.928488268172615,62.13910050123356,65.78774981247595,64.90812400121665,60.90289747399703,66.3211572965848,51.46784818014801,69.36853775756165,57.275823162938885,68.04319011342662,74.45419348648475,61.98725302803282,54.81480971285399,53.50211489409487,53.57663668440146,45.05840306698019,79.81566851523651,53.54718999699107,63.61487055652272,41.37582944545991,40.812067287466824,50.12793233894413,43.679098750549656,63.54263482323828,68.56890118559625,50.49193619435537,58.019425232490036
2015-08-07,37.49765586023148,61.198673587483476,72.34965848927995,76.45642159407957,75.51350330162423,60.9294214534197,43.06204354136984,63.546148718259495,49.278505975159355,46.834113782997896,55.76040196413232,67.88141952299308,34.44900799976661,22.62689695484201,60.10252100314591,62.77520128887472,29.404920070237054,49.57773375169155,50.13899671532257,32.14722972050545,67.66153714779034,65.13147975338123,60.04739401430619,40.39524214328478,42.98974912480469,55.746447089165294,60.014738996929374,60.7406050281932,53.65870077961009,65.50019785168631,47.542032144736595,65.05107245481466,58.60659530879082,63.0648150736391,70.46161195157121,58.67829560130345,54.81480971285399,49.440247410754004,51.114545569680374,39.151624812128816,69.98661607595969,47.87113158542759,59.51340190967245,34.6064335025215,38.99518352872682,43.84615709695429,58.397204883796185,61.050689675923905,66.40287245876178,43.23839061486605,51.215795595277896
2015-08-10,41.23167654628421,59.76002723067939,70.05736997468759,74.64525219641112,77.85720292806275,57.48614135111815,41.114308838547664,58.07479126860616,50.064489136001114,47.80608743154091,54.71703065312366,65.92396050642773,40.36738175729045,22.164664484717463,58.588556672244096,59.74038978200809,34.35143506678645,48.445503215254426,53.57153325536474,34.889386800946355,61.1439876654708,61.64369281790457,58.90929534676392,47.73917805076308,39.7637974515381,54.4691919024401,55.919585327591335,60.050231323243,57.507965123024334,64.81852447956601,50.704159899938944,63.91810754946029,58.87624016734998,60.365363554612,68.02224320013335,64.14206425965483,49.00661958873745,51.669084871393565,48.87463932870333,42.73027998765852,72.11690041755965,50.300737904274115,60.690435346788504,33.069124417120705,43.23335506952297,47.22886706937308,59.3046968060559,59.172970641991306,54.36812531693189,42.4075430674718,52.03442423030233
2015-08-11,34.31159772211785,53.94596578106249,71.87307987376562,73.39178748655888,76.51191287014012,57.253284514200786,38.07355887695214,56.50159497261796,43.44498228023165,46.57145326280264,45.05502107025663,60.38204781141541,37.04694356527988,20.615747321707175,56.15827426196668,58.635999081334504,31.900662485642215,43.704266821352356,47.27496262864068,35.1199410685559,58.49467755024106,53.80811903906247,57.82760071817259,40.362123065134234,42.9456720552547,50.13679329104002,45.932817781752384,49.88403689574188,51.57021931512121,58.29450968248048,49.475034164202,57.4361213086798,58.29895059406695,57.03855037137854,68.50126877427019,55.10839803004509,44.82758762436714,45.83624226665013,44.453252197897484,41.263549492868705,67.45951848343671,45.21421400705992,53.55768362355533,32.601167449736025,36.785256370243275,39.420833311241026,58.2808371401201,57.70286359132743,54.53375764538567,32.307180138674184,45.13336125008265
2015-08-12,35.2704348810594,54.80388507518244,72.07313589482573,74.99613992449575,78.23609102036762,58.01081132146246,39.31536247568376,46.00159233167858,38.95734568752135,42.14874094864826,39.20257722487867,61.433419638344176,41.85991036620371,21.163138214480014,55.66087885489959,57.95020003653097,36.04342602024249,46.0814742118488,50.23922176719282,41.943317059954765,62.33286959441072,51.52956857777635,62.33782259687902,43.02030932045219,47.189035039842814,46.47648740666331,48.851140153065224,47.58631202074501,57.14296677350782,61.56191569624406,48.961026457722,56.872359139410015,57.10702479813322,53.62045855570992,68.51421761276396,58.06819851345305,47.794115777968884,50.12856362017363,44.80008963445127,41.98766361503983,68.2209786395093,44.046349924659275,54.70663657751059,33.956649844977534,39.81781776960897,39.95587951720533,58.64983215129877,55.549589466045965,57.5179732154528,29.832920680709705,45.94357679097368
2015-08-13,32.13788819256304,50.37597443459201,68.36595818420544,72.78002037584974,74.52126362895011,54.72182485571776,39.72800715535142,41.55951475022293,39.42456197506433,37.39214923832313,38.79592740150508,61.04346448882285,41.12244981504061,18.5112853139851,54.568967515323656,65.59999090174381,34.245995824700486,44.30482159350868,50.943411017807286,37.918410455733884,61.680817510391584,45.32028368534648,54.871971368377494,37.32818826401131,44.1596339097707,56.80815392014362,43.630941583549394,53.846235790536724,50.66659927070476,56.29876950560294,46.53065276900068,56.165319072260395,57.427401917798676,53.908182316814504,58.612431855270586,56.4346270545667,47.1014482112174,43.5388326499565,39.822312466700744,43.357107084967765,45.16122346866572,45.49956535071555,55.47441315598262,27.908304001001298,36.80735390242689,35.56588627970436,56.53413203198655,64.75457513387208,57.89554886986038,31.317187251189566,40.61879487862829
2015-08-14,31.573663325134135,51.99164598061156,46.22299091374144,71.41722478013703,75.93415039372616,48.863176208402294,35.71751847630014,44.65305786894597,43.01924779717377,43.47368686296002,42.633872494751124,60.995060169946846,41.137581304993304,18.31333270747075,55.71692928263941,68.56549219493152,36.3358087340341,44.78187912545506,52.073779777575666,40.61969239547822,64.5660246805418,50.0,56.370969499818564,36.28693746169167,47.50650064905392,58.17158823137064,48.44472371581738,58.28460258947847,52.994601664704994,60.248502180346705,50.56604433358296,57.58614312299886,64.95538729999785,54.750301598871914,59.51853808249277,56.46948339300928,51.851854141193044,48.210133103110614,40.11396601046064,40.168079381834524,37.676702679587216,48.59097650125628,51.64623659377113,26.06934419192531,39.789999397369286,36.87786733001521,56.066125018447934,71.58081436449044,59.5313450619628,31.316955535148338,42.342274210801584
2015-08-17,29.09785957000858,52.092034557985485,50.4751946330959,71.06203846618163,78.51602280406209,40.846345111077184,38.09689960622547,40.775101521896474,52.67491360621118,47.61910784770619,43.45438094103952,56.490707859814044,44.19482207272175,18.23493038345643,52.04354121161285,73.80763013136138,34.36657445590998,44.39205254751946,53.93131660655423,37.58193004272985,64.98250533448939,49.62036494427449,55.23752580086273,39.92052604532585,46.679408498218855,62.9809422237206,50.287656413376844,57.72211323652966,52.909015187554694,59.66407920626759,53.75521903865114,60.17234410818249,66.6193441203452,55.535653124962536,67.20890632968286,54.78492346631617,50.0,52.00464178690172,42.77315734886178,37.84370028604846,39.418213747858026,47.71967847373934,49.71453222875203,25.73517547008845,41.571909507137086,39.550550330576954,56.09759973657428,76.08307606649743,60.12182867559436,32.72338793986383,45.24722362825389
2015-08-18,29.664478283611615,51.594410638954095,47.57546904745683,70.99857817628366,75.68754828865745,42.84442620331154,47.113272614538495,40.60400236050431,60.66171663262082,45.57893384092171,45.09372415412355,59.531703980144925,42.490874824057066,18.540436403004463,53.09236308097599,78.18410832888618,32.546749034357276,43.538314036693556,55.65709524590382,43.77296333353753,67.27476445123504,51.44348744560273,53.834111893410665,37.32176881601185,38.95610141089186,64.16786960501508,47.70285914067948,53.68036226831512,56.46385729319808,62.10757922787097,46.38941764858346,62.880773179123956,69.48148315597325,55.46914498838091,63.614889724496884,50.081679142312,50.0,54.04457236811788,33.097374730815815,36.541957847588904,38.12475594000617,50.92566426451317,54.361187828560226,37.08779409899395,42.36289815037553,40.9302222578068,58.27912165222979,79.3103013147488,60.620342121214335,32.15750567129932,45.74739370780659
2015-08-19,33.69190824940635,58.21214380175036,49.62564162148486,69.61948550672409,79.16507589775053,45.93707858519016,44.219494634796334,38.02040818772752,55.48552420302528,45.99820684781138,35.74719801109225,59.442925204793504,38.852251455568506,16.94577881976099,49.08012645924787,76.44681422005677,30.119778826773725,42.5659613476602,59.31788691233301,41.92957445492326,60.38800756038873,48.5147369866596,46.93792971458036,40.80436542882142,34.27729727286504,64.4023424657756,36.25692986484713,52.36425787145136,37.71523633981078,52.017998667515386,44.8624656332096,59.08202510839374,66.9522021264314,52.75834468937654,62.17712067555985,50.92737557031439,50.364963059052265,49.87499261097675,35.653041650591334,37.40880340002629,36.63659173497274,45.04443040589483,52.58293694373401,38.16980605976632,44.4601524065672,39.81910876054698,56.96028859963472,79.84489023235932,56.475533074235734,27.554758964232505,43.096242930100814
2015-08-20,31.26040511098519,49.15130636966877,51.74925661123428,63.45723466695023,68.87282213041217,40.01641528211841,39.70878107413545,35.93171033418709,50.886614408480916,43.79938813741302,31.35091475649412,58.44494009831154,37.101991325692644,16.813229978665632,48.069570365907104,67.73999910249663,29.003404182417228,39.38546418993548,44.84347549292671,53.37237773881867,55.86059717228963,46.55589001950876,44.63209451121919,32.46381565012278,35.66214241731346,60.21397022193486,32.70519550023859,41.90322152709995,26.70127375648883,42.43357045949516,39.22436375188313,49.089844202089544,56.13406933581711,45.36530175945404,52.31902921853373,39.65013238647668,47.91666908120618,43.61630595913097,41.05389407025621,42.70839471514558,33.7481350362596,37.92690429353729,46.68529486651707,31.93907212274803,48.78425379561316,38.344249874623024,56.12330321652477,71.84989301883661,46.967875249285186,25.680280396844125,37.703138022823566
2015-08-21,26.14728918422597,38.46511950317682,46.449890280331466,32.332393831685735,64.54087169408125,30.149488750322448,36.796771087748105,28.964684697189142,47.04199526858308,38.848533870987026,26.97317247905491,37.02076821085375,35.15192672988107,14.465899588901095,36.26677787252047,56.37720060687664,27.911007000735793,41.90189853365642,42.79432382435985,50.93682832624961,50.3328009049954,40.57976988373275,34.436008046818216,32.40345067764491,33.10566129405849,53.500945128719124,30.50786497511551,34.35998210593067,21.919590837328087,38.63884691091498,38.06901213941495,47.48035248776147,44.77463213343712,36.55539761310427,45.46374592718629,39.65004136111351,53.846153846153854,40.89739932669419,32.493592791896475,35.72767748318732,28.53781878841616,34.57945823620345,41.479735654644834,29.404949115185943,47.24440121664799,37.606844295715895,53.78941863091205,63.94598432488085,32.18167966039782,21.75166972722222,32.59161479747489
2015-08-24,25.532355854532,35.875497330002304,38.43855074862763,23.42601904370278,59.27975710530611,28.895900476261815,36.9375625739311,23.23571511243749,38.995613028558004,33.85465316142742,22.246102689628103,32.45191446254006,31.52784830034375,12.053211726550927,33.73030080183719,48.860245265752205,26.06512333738617,29.89757362184507,38.226032007764516,42.765229394062466,36.71078501511083,31.63269912814846,26.622946082718983,34.03521669021748,28.117493259609617,41.61825422158962,25.217988999861518,29.201272559369443,15.223680364370324,32.012925468964895,33.80719105594835,41.57361883622064,38.07917095967857,33.959178884379284,42.47676594169232,36.68172476458891,54.609928238554495,36.653017526052714,25.185278983560124,30.656142870984567,15.130607745548105,33.22711363666609,36.88846541825351,24.458838436537732,44.14791441470818,30.00006339045987,49.172294002561166,53.79102877717615,27.22910376540571,18.568661879589882,26.2043399130895
