date,top_asset,regime,spy_vol,vol_scalar,max_equity_alloc,is_month_end,alloc_SPY,alloc_QQQ,alloc_IWM,alloc_TLT,alloc_BIL,alloc_CASH
2021-03-25,IWM,RISK_ON,0.17444333217929164,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-03-26,IWM,RISK_ON,0.15395360447340167,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-03-29,IWM,RISK_ON,0.15110758436105734,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-03-30,IWM,RISK_ON,0.14124381436122915,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-03-31,IWM,RISK_ON,0.13343894512645177,1.0,0.8,True,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-01,IWM,RISK_ON,0.12802498356565864,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-05,IWM,RISK_ON,0.12528065063770125,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-06,IWM,RISK_ON,0.11850083242907311,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-07,IWM,RISK_ON,0.11802310844736726,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-08,IWM,RISK_ON,0.11600379592530513,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-09,IWM,RISK_ON,0.11617695438300729,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-12,IWM,RISK_ON,0.11543316933783622,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-13,IWM,RISK_ON,0.11654356538918821,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-14,IWM,RISK_ON,0.12046382490225817,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-15,IWM,RISK_ON,0.10228070325187605,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-16,IWM,RISK_ON,0.10490128485224488,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-19,IWM,RISK_ON,0.10965128827035411,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-20,IWM,RISK_ON,0.10516356721892083,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-21,IWM,RISK_ON,0.11031485484982415,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-22,IWM,RISK_ON,0.11339568775325932,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-23,IWM,RISK_ON,0.10295972445458776,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-26,IWM,RISK_ON,0.10284586984209862,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-27,IWM,RISK_ON,0.10154836343986014,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-28,IWM,RISK_ON,0.10225465003502685,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-29,IWM,RISK_ON,0.1031134825257169,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-04-30,IWM,RISK_ON,0.09236087642341485,1.0,0.8,True,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-03,IWM,RISK_ON,0.09604733182796975,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-04,IWM,RISK_ON,0.09609609951183665,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-05,IWM,RISK_ON,0.0983729646169153,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-06,IWM,RISK_ON,0.09837930912168322,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-07,IWM,RISK_ON,0.10611268981730884,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-10,IWM,RISK_ON,0.11114115499256964,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-11,IWM,RISK_ON,0.1343929175099033,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-12,IWM,RISK_ON,0.13589460539448056,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-13,IWM,RISK_ON,0.14681672289913542,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-14,IWM,RISK_ON,0.14601269378534584,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-17,IWM,RISK_ON,0.14695167199747242,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-18,IWM,RISK_ON,0.14284889332467482,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-19,IWM,RISK_ON,0.14451340475544666,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-20,IWM,RISK_ON,0.13917032825436854,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-21,IWM,RISK_ON,0.14381957212143118,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-24,IWM,RISK_ON,0.14407656480077394,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-25,IWM,RISK_ON,0.1442158588536251,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-26,IWM,RISK_ON,0.14239951052097494,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-27,IWM,RISK_ON,0.1404028486020469,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-05-28,IWM,RISK_ON,0.1403025554282308,1.0,0.8,True,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-01,IWM,RISK_ON,0.13830909241405856,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-02,IWM,RISK_ON,0.1391548102854264,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-03,IWM,RISK_ON,0.14005160079258444,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-04,IWM,RISK_ON,0.13776489129596778,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-07,IWM,RISK_ON,0.13266303247341787,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-08,IWM,RISK_ON,0.12816994804755102,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-09,IWM,RISK_ON,0.09823496627234135,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-10,IWM,RISK_ON,0.09116107810380426,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-11,IWM,RISK_ON,0.07567259054828561,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-14,IWM,RISK_ON,0.07526691801346706,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-15,IWM,RISK_ON,0.07071989896299559,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-16,IWM,RISK_ON,0.06952262041655247,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-17,IWM,RISK_ON,0.07865599628141491,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-18,IWM,RISK_ON,0.09322770435132323,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-21,IWM,RISK_ON,0.08826508276885817,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-22,IWM,RISK_ON,0.08790147319705069,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-23,IWM,RISK_ON,0.08975347296880032,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-24,IWM,RISK_ON,0.09023072888498979,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-25,IWM,RISK_ON,0.09025919352650556,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-28,IWM,RISK_ON,0.08999552407925389,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-29,IWM,RISK_ON,0.08998490805198238,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-06-30,IWM,RISK_ON,0.08942590949011689,1.0,0.8,True,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-01,IWM,RISK_ON,0.08787980559952724,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-02,IWM,RISK_ON,0.0882455065985647,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-06,IWM,RISK_ON,0.08842282922218844,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-07,IWM,RISK_ON,0.09446133561957118,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-08,IWM,RISK_ON,0.09960342702786262,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-09,IWM,RISK_ON,0.09985987580782991,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-12,IWM,RISK_ON,0.10143012234616705,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-13,IWM,RISK_ON,0.1007152535746841,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-14,IWM,RISK_ON,0.09895708878010426,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-15,IWM,RISK_ON,0.10440355489001268,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-16,IWM,RISK_ON,0.10687028030158914,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-19,IWM,RISK_ON,0.10689329868485704,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-20,IWM,RISK_ON,0.10873157691337969,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-21,IWM,RISK_ON,0.1083302884277484,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-22,IWM,RISK_ON,0.1117401409197374,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-23,IWM,RISK_ON,0.1115719652823413,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-26,IWM,RISK_ON,0.11373289888490143,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-27,IWM,RISK_ON,0.11387315366042033,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-28,IWM,RISK_ON,0.11429665403287158,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-29,IWM,RISK_ON,0.11534730323553968,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-07-30,IWM,RISK_ON,0.1130152774447441,1.0,0.8,True,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-02,IWM,RISK_ON,0.11583104990723046,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-03,IWM,RISK_ON,0.11722337689315683,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-04,IWM,RISK_ON,0.11421399581956211,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-05,IWM,RISK_ON,0.10871575551840024,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-06,IWM,RISK_ON,0.10835178182450997,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-09,IWM,RISK_ON,0.10732434279528538,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-10,IWM,RISK_ON,0.10746344170001726,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-11,IWM,RISK_ON,0.10647081028212031,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-12,IWM,RISK_ON,0.10096792734233692,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-13,IWM,RISK_ON,0.08010462535384957,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-16,IWM,RISK_ON,0.07335081297593003,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-17,IWM,RISK_ON,0.0813276857270906,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-18,IWM,RISK_ON,0.08121255444336799,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-19,IWM,RISK_ON,0.07784444727306522,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-20,IWM,RISK_ON,0.08314061047781927,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-23,IWM,RISK_ON,0.08079975175698428,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-24,IWM,RISK_ON,0.0807002660412142,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-25,IWM,RISK_ON,0.08358112463299025,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-26,IWM,RISK_ON,0.08585225984276937,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-27,IWM,RISK_ON,0.08550194521771011,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-30,IWM,RISK_ON,0.08260851969073475,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-08-31,IWM,RISK_ON,0.07947806646096921,1.0,0.8,True,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-01,IWM,RISK_ON,0.07764528326390595,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-02,IWM,RISK_ON,0.07781897790065355,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-03,IWM,RISK_ON,0.07936655865356665,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-07,IWM,RISK_ON,0.07976967460542454,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-08,IWM,RISK_ON,0.08161774745451174,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-09,IWM,RISK_ON,0.08637188828400416,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-10,IWM,RISK_ON,0.0866121791246865,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-13,IWM,RISK_ON,0.08827588174585907,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-14,IWM,RISK_ON,0.09010583973657399,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-15,IWM,RISK_ON,0.0799672939571539,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-16,IWM,RISK_ON,0.08837806054197773,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-17,IWM,RISK_ON,0.10239352286995788,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-20,IWM,RISK_ON,0.09580780848955936,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-21,IWM,RISK_ON,0.10324828397762575,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-22,IWM,RISK_ON,0.11291090969945293,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-23,IWM,RISK_ON,0.11125028816259316,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-24,IWM,RISK_ON,0.10633570768489733,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-27,IWM,RISK_ON,0.1249013545040553,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-28,IWM,RISK_ON,0.12554493066925856,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-29,IWM,RISK_ON,0.13054720329764338,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-09-30,IWM,RISK_ON,0.1389039333295304,1.0,0.8,True,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-01,IWM,RISK_ON,0.14402374378799546,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-04,IWM,RISK_ON,0.15110469182230957,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-05,IWM,RISK_ON,0.15260945228921055,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-06,IWM,RISK_ON,0.15645001167955724,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-07,IWM,RISK_ON,0.15435531810223474,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-08,IWM,RISK_ON,0.15556503188139353,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-11,IWM,RISK_ON,0.15484791587491814,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-12,IWM,RISK_ON,0.15193266405592215,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-13,IWM,RISK_ON,0.16486566032618208,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-14,IWM,RISK_ON,0.16320546385754597,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-15,IWM,RISK_ON,0.15006789227361017,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-18,IWM,RISK_ON,0.15131238810567452,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-19,IWM,RISK_ON,0.1487271792153865,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-20,IWM,RISK_ON,0.14358390377524657,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-21,IWM,RISK_ON,0.14378895028600513,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-22,IWM,RISK_ON,0.14377297000423334,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-25,IWM,RISK_ON,0.11906450362136883,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-26,IWM,RISK_ON,0.12159190679923694,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
2021-10-27,IWM,RISK_ON,0.11149107740979441,1.0,0.8,False,0.0,0.0,0.8,0.0,0.19999999999999996,0.0
